video_id,uploader,views,rating
cXh6Kj7nP2U,XxMeganeuraxX,155236.0,1.94
cYyyYPKIdhM,mgriffin2345,19228.0,2.25
c_GcCBfM18Y,IrishRugby,85135.0,1.55
caM4uomxph4,MondoRetardo,24941.0,2.95
capjlInmykk,metacumbia,11385.0,1.0
cb5uR0eIiw4,gallamine,10232.0,2.86
cbi_UNlYFQU,dalittleangie,10648.0,0.0
cdu1RFPd85E,tammyfish03,50615.0,1.64
ceAc7UVnbLM,Dalifiskhumo,12369.0,2.25
ceK4SPKjx6E,sagitacuario,32565.0,1.59
ceckp2IQBOU,AshIeeG,22427.0,1.95
cemolVH84t8,nhcfmjytdccd,12825.0,2.67
cf1nI-_Z8mA,Nasrotag,28377.0,2.83
cf2FvkE520g,bbpang,103200.0,2.31
cfHiF6hwTb4,paytonlavon,26818.0,2.22
chDIzewF6Ys,bjone,10287.0,2.33
cib4ipt2Zy4,JAMESJOHNTURNER,55583.0,2.97
cjafot0hTsg,Me300,13532.0,1.44
cjgxvmmjRdI,stancow,130778.0,2.81
ckLnyxHDnUQ,Fuckamini,16125.0,2.83
ckvIlw1GjBs,Spenny11,25706.0,2.23
clFLUjWASQw,Leo12845,19164.0,2.66
clKbM4zktxM,welly1956,13118.0,2.39
cmAPXR3e2MY,Tape33,47016.0,1.81
cn0hj-or1rs,nobbynobrot,13879.0,2.68
coCA_mPKx5Y,guschdll,145147.0,2.66
cpitDT35g5k,lilbigdick,37576.0,2.69
cq6BZNtPh8U,misteraff,40198.0,1.57
cs4PMQcKn4Q,theartofruining,29797.0,2.58
csEw7Kl1-Bk,johntierney25,17894.0,2.75
cujwRIAks9Q,himotoracing,10701.0,0.0
cyoAvavHkQ4,jp2050,311449.0,2.65
cyyANHue0zg,ztskygavin,15188.0,1.8
d-XNYtCcfkQ,pipnla,36194.0,2.0
d0Q4VNbMT_0,eroeri,17904.0,0.0
d2vmUWGDMDg,checkyurhead,11794.0,2.41
d4gM4RO5SUQ,bingecandy,46602.0,2.81
d4t-mLDdCe0,theboringdispatcher,14613.0,2.3
d50D79ENIeE,specialist,17804.0,2.65
d5A2Lr6N-3M,flufflybaby,190905.0,2.23
d6KNZJXmmKs,armchairquarterback3,166371.0,2.71
d7rLNNRAQcU,bloodbrotha4004,34796.0,2.07
d8d8VHk5wkU,rwalliser,10754.0,0.0
dAqZNP8QwT0,freudstein13,11748.0,2.83
dBY3FofHNdM,alexsupersonico,45757.0,2.7
dBqwbNKgrcg,lifecontext,26636.0,2.22
dDIOfH8udfo,ToxicMedia,58638.0,2.44
dDQxnbEyimg,shredder203,151889.0,2.51
dD_IMrap-nA,mehmetkankolik,186170.0,2.78
dF2nsxG2EpU,wowwz,46705.0,0.0
dHb7L0WDWWw,ExtremeCool,12078.0,0.0
dJd3uMGBR5Q,eldiabloencultura,10686.0,1.63
dJkCxtua_s8,mathsieve,18542.0,2.96
dMFABBe6dNE,diddlpower,13641.0,0.0
dMWKf6-mNIU,YURIKL,48999.0,2.07
dNZBAjrDXoA,alcon8,12824.0,2.45
dOr3G1jsofs,Lorenzoben,25283.0,1.42
dQamMU8CmpY,gearwire,11523.0,1.92
dQnTfXeRQyE,pierogies,27694.0,0.0
dR_jqX2DsYA,myGooYah,29352.0,2.05
dRnGU0HW8iw,ChainCraig,18981.0,1.75
dS9SJ5TbY5g,monkeyfemme,42550.0,2.61
dSsl13PHitM,djkorku,12417.0,1.57
dTcHQlcqcJU,jeffiee,141148.0,0.0
dTeoxEsm_R8,NouCube,18733.0,1.56
dTrvDQZB-XE,hirokada,11691.0,2.28
dVbOzbqsFmg,ernest87,12266.0,1.33
dW3uVkQD-4M,kamal2000,131366.0,2.79
dWns83gxXgE,KenyoMurabu,16347.0,1.96
dYGRAmzoKQc,epuepu,36357.0,1.68
dYoO10jh8mA,trapezium,31574.0,2.2
dYp9oOvp7jQ,Constantine99999,17542.0,2.74
dYtydU86t0w,Toothpick,11552.0,2.37
dZdVzRG77tI,allofasudden,15844.0,2.29
da7lRCtS7BU,msfaithceo,25650.0,2.25
dam_ZM3NkWE,dizziewizzie89,15184.0,2.96
dcdvITLSz5A,dmcard27,12115.0,2.48
df7dd54lXlI,preschoolho,14655.0,2.08
dfEbMLb23l4,oneshot,25256.0,2.08
dffkXqjL9ww,perry8999,22238.0,2.34
dg0Gy-dt60s,ballard,11011.0,1.75
dh03lYfuPq8,robby2,23413.0,2.0
dke2bQwBvuM,Chainer,29781.0,1.7
dl3hTLuPeR0,IvorTheEngineDriver,17419.0,2.71
dleSmUzbaTE,rodasho,12711.0,2.38
dmxmmd6n2ZQ,Danielbeast,340330.0,2.78
dpQmL5dUxV0,sexyjosh1315,95874.0,2.33
dpuKYDOtBg0,Usernamesstink,24296.0,2.74
dqJ6W7MvKZQ,musclyjerk,271617.0,2.88
dtWJWDyIMCE,coen23,14428.0,2.57
dutuBPUBmtI,Arsinal,10510.0,2.5
dv0Y_uoHrLc,lonelygirl15,215915.0,2.81
dvhwRaX78l4,WeHoGirls,10471.0,2.26
dwKdNe8dIUk,kazuindanchi,69798.0,2.76
dx5HQHPmGv0,ODonCody,24547.0,1.54
dxORD19Cffw,robby2,174973.0,1.81
dxogUqUor2Y,ignaciomolinag,16253.0,2.62
e-_EPALWrFM,evroekel,80416.0,2.4
e0s3oPKdoUM,SaintMichel000,10383.0,2.0
e14SdZSm6aA,RayTheFox,33288.0,2.69
e2OzWoox3bc,NoHoGirls,137611.0,1.92
e3f3-pJPlt4,RogueChemist,11685.0,2.31
e45H-h9lqEU,shatteredfate120,165460.0,2.54
e5DffkZqQrk,Lukas,19993.0,2.22
e5mPOfIFpMw,luckystarpuppies,200978.0,2.47
e65IWfhcZmU,ristourne92,26274.0,2.5
e6Di1S_CDFo,Pinworm45,70401.0,2.71
e7vxwWOAchE,microdemo,75906.0,1.87
e8Emtp0kLOQ,SonicGodzillaFan,27804.0,2.55
eEOy7QlZPkg,blisha2001,10841.0,2.81
eFSeO-vy7QU,BayAreaAmerican,13481.0,1.41
eFsArrSXLZ8,VoteAcousticore,70369.0,1.84
eIIW46a6lUU,HailToTheSkunk,59521.0,2.92
eJ5D4karq58,Constantine99999,30901.0,2.7
eJSF_gMK14c,spasulka,15215.0,1.71
eK9uXm1LkIE,rsranger,11662.0,2.7
eKHtJ_ENHBY,goodsamaritan55,26495.0,0.0
eMudXTz4NuQ,TurboTax,915406.0,2.35
eP7TsZTm4K0,InsaneBob12345,19139.0,2.1
eQuIhJId1JY,Gideon52480,22395.0,2.75
eRLoSUxKMuA,halseya,10656.0,0.0
eTOKDggbI_I,Piety,31208.0,2.22
eTun7-iG0jQ,TashVids,15690.0,2.11
eU1wKrq63gM,jayjthaajetplane,14165.0,2.26
eVvxnrheA6s,thaibb2006,28509.0,2.0
eYAGce7l7Os,bigchilepr,23909.0,0.0
eYBpukN7WwA,samisindahouse123,18026.0,1.97
eZHxAC0Z-fs,lisaadams1973,18175.0,1.29
e_VbWnSSM5E,Metrodomefilm,16572.0,2.73
ea_c2BcLF4s,jenjamin,17916.0,1.73
eaeZyTs0z2g,robot87,49106.0,1.36
ebYDqQ8r8X0,ZackyV,58181.0,2.18
eepC6MlbGX4,feybio,14926.0,2.5
efUbJbTKQSg,yazpataz,10541.0,1.8
efrs8_JEIeU,thefusedfreevideos,12574.0,2.3
eh6U_nwuV0k,FilipinoTurk,27817.0,2.28
ejj7UJAhaWc,Hair8Metal8Karen,10938.0,2.69
elBVzXbx-iA,lewis1409,12076.0,2.29
eliTFsEkU-M,skorpyogrrl,59876.0,2.97
enZJepfiZKk,evilgusgus,19937.0,2.5
eo11ri30iKU,otchacha,45005.0,2.07
eoTHm0SdZGM,sangharimau,15004.0,2.6
erXqg-PMQzg,NBC,67224.0,2.95
ermgTBjaTkM,Chriz2k,18439.0,2.1
erypGlyR2bs,snipwolf,38437.0,2.84
euFDVuDgDm8,poopootwins,49651.0,2.19
euMoWP8-FwQ,solidd33,13399.0,2.24
euya66A5mZQ,minichado,10030.0,1.75
ewrXp7U0Vnw,JSDistin,23762.0,1.79
exrsondqxnk,txpuryear,14039.0,2.63
exsQCFf1f28,foulyn,109066.0,1.84
eyBZq2eyocY,johngoes007,11521.0,2.56
eyqQMWz3PR0,youkaikemuri,16067.0,1.75
f0QWyC1a_qQ,katsuzetsu,47853.0,2.29
f1Ys1Ybsvuw,WeasleysN1Girl,20262.0,2.0
f2rzlLBxGNY,Danielbeast,135464.0,2.78
f5z1SMBKGfU,socalrider909,18541.0,2.44
f7-I_ymqho4,PlusContact,24662.0,2.47
f7C4LENq-XY,greatmoney,14051.0,2.61
f7zyPsmNaRU,Bobby1223,11983.0,2.19
f8jg5pjvwjw,prankska,84148.0,1.89
fB9Xag5BTlI,d0ughboy21,13473.0,2.46
fFBCF_W143g,sachsepimp,13108.0,1.65
fFDqu2yhgss,popos1987,19995.0,2.83
fFUu39r6AG8,lonestarrally,10903.0,0.0
fFt0f9UH4_8,blkphoto,32593.0,2.76
fFuV38g5474,askewfilm,12978.0,2.8
fGtCkvcH0A0,jw2626,17963.0,0.0
fGvM0UNodI0,BilboBarney,13076.0,2.56
fH9IOH_xYdI,IdahoDigital,75223.0,2.61
fHPg8CUmo1U,daveystyle,14677.0,1.34
fLBP3dOsda0,taqex,23926.0,1.44
fMR-VbZJrvg,AMIndustries,11662.0,0.0
fNCv-AxGKt8,oninomba,35559.0,2.79
fNSCC604iTs,boritom,11735.0,2.82
fNaYQ4kM4FE,anwad1,136558.0,1.99
fPFG2seH2wo,cyclicattack,12438.0,2.81
fQj1eBv2CQw,soccerstar4ever,49866.0,2.86
fQvcYks9MAw,Gadgetim,27789.0,1.0
fQzI2po_HhM,N0V0,10760.0,1.8
fRWXGVmaMgM,JohnnySka,44620.0,2.6
fRtrqtz3NN4,krevar,15890.0,1.96
fS0PIQQRLpQ,funnyman222,18702.0,2.55
fSXCYEA8Rg0,friedtube,11937.0,1.89
fSwrU5ZqPG8,emiz41,10999.0,2.58
fTXuXSKlAPM,realdragon,23705.0,2.39
fThnIT7L5zU,benlaroza,13257.0,1.72
fTlg5Kkqu4M,poles18,115538.0,2.05
fTmoYUXWv7c,DYC,29117.0,2.82
fW1DIGZzb5g,prisara,41045.0,1.74
fXRb0TDsoHE,dakobrave,10218.0,2.96
fYDJYe1sDsc,diegomweb,69743.0,1.86
fbL64-cjdKQ,skyliner14,18136.0,2.0
fbm8GKR2uPA,ShotgunVinny,10819.0,2.47
fbup5jY6m0M,Woodfielder,18451.0,2.89
fd8RFvjlKY4,eyhoalan,65250.0,2.75
fdPcizOZfB8,whatwouldtyler,200436.0,2.9
fdVFbTYX-tY,TheProfessors,11739.0,2.75
fefMq4LnY6E,haxmyfrance,12312.0,1.62
ff1be43KD78,KillAnimals,10694.0,2.34
fj8RjMf_5Ro,kavenska,20203.0,2.75
fkD33AFU7LQ,Ramiella,13252.0,2.87
fkeQr0oVUEM,paramore2006,14177.0,2.41
fkoHgYRI5P4,sonomamario,56356.0,2.15
fl1Ie_lrOdM,Mashinito,60364.0,2.14
fpDgfO0FnGs,softish88,20408.0,1.58
fsXNfhl7qXE,brian30032,125676.0,2.11
fs_38hUmTQU,M3POSTdotcom,102289.0,2.9
ft1gBxRdQg4,bowserthefrog,95558.0,2.32
ftbtolorTts,Snowingday,14422.0,0.0
ftqUmHs_IyY,0nIC,16810.0,2.33
fy1992rIwcI,ToxicCreation,14043.0,1.54
fy26geFvBrE,keithhopkin,15727.0,1.77
fypvoFNxkjs,good56shit,25916.0,1.81
g-NK0eJGqnc,AsianMofo09,20476.0,2.69
g-YULGR6LmQ,RETARD808,19231.0,2.81
g12l7Peopx0,PLmikePL,12783.0,2.04
g2Mw8CN_YrE,kulekongen,14107.0,2.08
g2bTo-t49oA,DanteLimeta,10389.0,2.29
g5koL0Ar2Js,Nakedlife,15851.0,2.67
g5yg2VOvII4,yuandrew,58479.0,2.5
g6P_iTlLaVQ,McDonaldsSnackWrap,11337.0,1.52
g7bvuehiNA0,jsickles,25447.0,2.95
g7vA4W8oGJM,madonna11,16515.0,1.89
gAPKb4bKa4I,nookcook,15514.0,2.33
gAt0QrunS8g,freq1cy,10922.0,2.66
gBOvHqi6k-c,TheGreatCrush,179720.0,2.85
gCOhbii5JmA,drawswithcrayon,38426.0,1.91
gCoJhxDUJAI,diethealth,214747.0,2.57
gDZsRzohW20,pumatls,13126.0,2.96
gDhonGxsKyE,kiko16kiko,14404.0,2.6
gEmjOA4TOyU,jonnyb13,19945.0,2.64
gG7h0V2v7xM,parceglos,13378.0,2.58
gGlN3psvQ8I,LinaLemos,36431.0,2.57
gH8-6xBU2Bk,Harriscat,10959.0,2.58
gJizIE-VhYg,Rucsi,12473.0,2.38
gKIy9xZcoqI,mransing,37866.0,2.43
gL1Yj_JCIXs,NICK870123,11867.0,1.32
gMQ0WqN9VU8,deathgore,14555.0,1.77
gN3vInlFiLc,nattypoo222,31840.0,2.36
gOBl2wg-dog,Piety,18778.0,2.06
gOJH7_v5-zI,mstf2010,41103.0,2.62
gPwbQYJOL4s,BudSuperBowlXLI,221823.0,2.76
gQpWJniZY3k,dejavu472,20175.0,2.79
gUh7PBzGlaQ,justmejk,12252.0,1.78
gVO-XIFYy9Y,iililjohnii,878165.0,1.56
gVTKbc3_UkI,mauricio1990,43173.0,2.44
gVgqRrEEB88,qqqqq0,36259.0,2.38
gWUgwSM2Wxk,Montagraph,474574.0,2.58
gXHWmrBDZ-4,JohnnieTV,27887.0,2.08
gXNqQjdML-U,lostalex77,24784.0,2.33
gZPg6rx_QFI,ohhlainie,15381.0,2.47
gZeAZ-XaB0A,FUCKMAYNARD,22765.0,2.6
g_HCVz6z7bU,SuperSam95,16961.0,1.93
g_NSDpnZiNk,messibo,20490.0,2.79
ga-vd2pQb5k,scotty2naughty,54672.0,2.58
gavjTAUwN9s,pastafazoule,212563.0,2.12
gdkE6kpGe_g,Taylor12102,22505.0,1.69
gf3ARWegkf4,infosjoerd,21339.0,2.47
gfzY23-OP54,ReaperTidus,54900.0,1.21
ghWUZOqmebs,garbagedick,24646.0,2.61
giogEoAKLJw,amateurboxing,83828.0,2.22
gjMxZz7SVUA,CelebTV,13036.0,2.93
gkAGv-Ipbeg,pantyplan,15829.0,2.73
glDs3MpHRHI,ShackRecords,16182.0,1.52
glpuVd7QOS4,BengalBoy,22286.0,2.75
gmLJdGUd_5I,yormari,10079.0,2.67
gmdjYclMDJQ,NationwideInsurance,162331.0,1.76
goG2raft3js,mr2head,10006.0,2.33
gp8NkrEkv-c,VintageFlorist,10723.0,2.74
gpKVzv0Y--A,danimmat,18844.0,2.46
grXCQ6zueGU,greatworldwall,10010.0,2.75
grXmt-dSyQM,tellmeajoke,28520.0,2.07
gty1rgik3Pk,cccm0722,96211.0,2.55
guUeEzZNJDQ,gekinin,40327.0,1.0
gv3-_ZKo638,staceyslicein,14278.0,1.94
gvj6rchd3bI,DesignTeam,85288.0,2.75
gy6vt2TwkcY,LoveForChinaForava,32022.0,2.33
gyKisqLNDMc,demonischeangst,14056.0,1.81
gyiJ6RIgMMg,atlasshrugs2000,17227.0,2.15
gzEETFCRGLk,racingp,10866.0,2.85
h2xBcuC9N5E,xmastermindx,11714.0,1.74
h3Ai_EVkjGc,RedHotRadiators,12047.0,2.18
h3Z9OMHGi6Q,marys91,46336.0,2.9
h59nXANN-oo,lonelygirl15,214651.0,2.85
h5FSo6aIlvg,wartonchan,10864.0,1.3
h71_J_ung9w,TheRobotGod,18295.0,2.24
h7Ow6DIxo-I,TYGHTS,26884.0,0.0
hBoPox02ztI,belle3869,20589.0,1.44
hBvgkEpLp7g,gabystelista,61641.0,2.73
hCcb5YVfv0M,hawlush,45388.0,2.48
hDNC5JWvk7U,adamino85,43128.0,0.0
hDe9naCVFh4,vulkanom,10135.0,2.06
hE8DEnnHxDU,andytei,10047.0,2.92
hFFZy3uo5AE,antismashers,15097.0,2.71
hGYaZk8_iKI,1CBS,84148.0,0.0
hGlKlUprulU,dazzarai,12771.0,2.79
hIAnB_k8DhU,jaggedpulp,25155.0,1.67
hIGB6fiJGFY,danmiha,20122.0,2.83
hIZpjRnSgy0,AsrielCoulter,39990.0,2.29
hJ7hbcgohkM,howardtuttleman,12654.0,2.04
hJwpU7Pjggk,atomdog,11830.0,2.92
hL3FBgHRBgQ,ItchiroSakamori,16247.0,2.26
hL_dKJSJhxc,stephenandbrian,27467.0,2.37
hLsDlkSXv64,jubileslie,33376.0,0.0
hMaV99Mc-9A,GingerrKid,13419.0,1.91
hNTLFJMLVko,EriccCartmann,239202.0,2.65
hNplN8THLNs,kingdomhearted,11351.0,2.73
hNqj9kbfZ9s,PsychoSnowMan,16732.0,2.48
hP1vJs7Wv8k,Ditaphan,21052.0,0.0
hPpwcPqpgp8,NazeNani,33434.0,2.77
hSKOpxE9djU,xbielx,14351.0,2.19
hSN7uvwb0AQ,jbjibiz,25088.0,2.62
hSR95sNRbyI,AmericanPanda,60886.0,1.76
hSp1KRk0tFY,filmboss2001,354965.0,2.68
hTBA5oUfAwM,96541,17222.0,2.93
hU-penJzbkQ,cheerysakura88,23557.0,0.0
hUx09_duwcY,bmcginn,49265.0,1.27
hWpZ-iEKvvk,Interitus87,26783.0,2.35
hWqp2Kwk0zI,s1monesays,35726.0,2.77
hX21wbRAkx4,soasdotru,64443.0,2.18
hXK-YpROgjs,Jamesb78,14456.0,2.79
hXa6B0VjuDc,selfcentred,35691.0,2.68
hXkXaopSndU,PageOneQ,16956.0,1.78
hYS4qUjO_YQ,pinpon1156,74623.0,2.69
h_Dklkc0wsU,rachis86,67368.0,2.89
h_uVPSDl5tc,ahmedeisa89,20642.0,0.0
hb61riz-_uw,karrasamoa,398244.0,2.84
hbAVd-RtKpQ,mattsmillion,16959.0,2.89
hcVtfpHMmlE,ALADIN38,61994.0,2.36
hfwEv2E1YTw,sahtay,16107.0,2.55
hh7FRt8SC_4,kuarteto,15448.0,0.0
hhbd8O8NH0s,bofuff,11886.0,1.69
hifiWWlyhgs,taoistflyer,11415.0,2.75
hj826Bi9t5g,hmessner,19146.0,2.44
hkLJjm9vCt4,jusafili,10828.0,2.56
hlp4Hxw3xNs,Crashman2,33812.0,2.87
hpQL4Wspdtg,timtak1,76394.0,1.66
hpfu02HRXjs,gardenboy2,15281.0,2.93
hpyB1ENuykY,oVEGANoSCUMo,11657.0,2.43
hqGycu28s0w,deltrotter,13695.0,1.6
hqICFUSy0oY,magster06,17031.0,2.46
hr9EpTT8P5o,timmykuyy,12480.0,1.5
hsu7G1iBJG8,kattelox,17616.0,1.94
htegWPc6GLo,PabloBatistaner,14207.0,2.5
huZNZPvyaFs,kitey13,10794.0,2.94
hu_JmWSm7aU,mistergreat1,16307.0,1.75
hujSiY5G2oM,joseles90,20040.0,2.6
hwTRseiAAF0,previn,10854.0,2.83
i-ONbSTQ2Hs,vipmaniac,40663.0,1.91
i0jzyQReLrM,reemusk,10419.0,2.33
i1iYfPbxGJ4,shimanu,65210.0,2.06
i2XHcDEOWOE,bamlink,10337.0,2.58
i4kRhhSRewM,nalbat,10750.0,0.0
i4wKhxK_7Ak,ayoubiscool,30810.0,1.58
i4wkwBRTilc,antiwylinout,46594.0,2.98
i7GhiwJduTw,1474ohishi,86176.0,2.79
i8qd0UBrII0,c2oo8,52200.0,2.65
i9BhQOTYTIc,aaronjoseph,26251.0,2.12
i9NudHOmy2k,jeremimi,111014.0,2.29
i9SjDs5uQ80,xxadriannaxx21,11839.0,2.35
iAi9LEeEkRU,CerealMilkInc,50322.0,2.55
iBzzsDkQz0s,Markus2707,27987.0,2.24
iC1xuo9HkqQ,oski111,40288.0,2.09
iEXhv_LAwOE,baxter0308,24855.0,1.55
iF-M2M0e7-o,bcbarrera,17709.0,1.74
iGeSiaF9Orw,BlarghLimited,11161.0,2.59
iHdky55Wnc8,martic1280,77307.0,1.44
iHetg_A8_g0,Hellfrick,27120.0,2.62
iHw72X6AMDw,RayTheFox,62148.0,2.19
iIOMY3g_v-k,dreaminvasion,12511.0,1.58
iIxTA621OcE,MaxHonsinger,13427.0,1.63
iJ0sQzQ_DeY,oklahomamonday,192502.0,2.36
iJpcO0LA0Pc,adorlith,23846.0,2.33
iJzoRXT5B10,NFLSuperAd,31400.0,1.76
iL8cvmI_ks4,entropi33,20266.0,2.09
iLTwyRo8gIs,bfjpn2006,10644.0,1.97
iO8stawUEYs,antena3,11218.0,2.31
iOr9JncBT6k,bloodynoseinc,32680.0,1.8
iP5_PeqYpKA,BasketJess,10239.0,1.5
iTxbjdp-RIM,fakecloud,26685.0,1.32
iYg39eDqeqo,GREENDIVISION,13473.0,2.6
iZKINwT8Gz4,joyluv88,21866.0,2.38
ibPsjJa_qLo,pianokid100,10591.0,0.0
ic6KGcxUUeA,veryloudboy,15867.0,2.68
icaseQQO-hs,QueeeeNoftheHonEBZ,15187.0,0.0
igXhxcas2Ec,general007007,24000.0,1.28
iiO3AD2U-8w,killingmrkiss,21934.0,1.57
iimjJD2ct1w,presenciacultural,46737.0,0.0
iixtLI8pOi0,cdawg10,50336.0,2.94
ij6gfrItgpI,monosodiumglutimate,10802.0,1.46
ij8g-eXr4lU,Firefoxmig,13833.0,2.5
ikbaWOJ75gw,dannyt81,33846.0,2.66
ilL-Kcfpxkc,aztectz,220172.0,2.38
im9cMPGuCwg,Ug0tSeRVEDD,14837.0,2.74
ioyKejtfMF8,colinsayyz,13159.0,2.56
ip4XmiPQBEo,Jaym3,24594.0,1.88
ipVJIdZTIfc,nickburnsSD,33396.0,1.75
ipik0Y8SfLE,dotcoma,38293.0,2.54
iqCYGrPGjCM,marebear87,20117.0,2.44
iqQyPdEeW7g,zombierichard,14037.0,2.76
iqirAMz_N0M,youreds06,16038.0,2.31
irB6M6a1nyY,mattykay,94080.0,2.89
iry0JOtJOwM,crozewski,39709.0,2.56
ish6En4n1tE,maitzegur,17378.0,2.97
itmU9s7ZT8E,divinechristine,74698.0,2.92
iuK9JvXd6uA,salakawi,19130.0,2.5
ivqTvo5hnuc,copotch,193835.0,2.61
j-QYBNRxtyk,DamienJew,16837.0,0.0
j-xAAQ39e_0,Jazazazazaz,12045.0,2.69
j-zBvl6gP6s,DiegoYMax,12491.0,1.38
j15tPeZUzcI,Zemichi,11378.0,2.6
j1JhsNaJ3Nw,xxxbiggxxx,45444.0,2.74
j1MnIjK0q1k,vayenne,14052.0,1.88
j23sSYr5YHg,Kurde89,11393.0,2.79
j3lJ-UJF4zk,minimadmalc,12350.0,2.6
j4TwM4mWcns,Jiei,44612.0,1.72
j5LKbzsneIQ,sharezhade,25832.0,2.32
j6es7ek-EqI,jnix101,19581.0,2.74
j7Df441FZEM,meatball807,27966.0,1.46
j7uHVTdMe8U,umbrellagoat,53825.0,1.89
j9KHIBMsUC8,rusmax13,18604.0,2.94
jA1JzoGH7UE,Fedreico,10232.0,2.2
jCHB4_IQ4ic,metacumbia,10633.0,0.0
jDPkzbuCQGY,miakokkinids,13746.0,2.62
jDmw-ABpt0A,webadage,11430.0,2.5
jE3sw4MuQLY,Wiredset,10454.0,2.43
jFPrVmKLdPA,eddizle,16308.0,2.31
jFhabZe9ABQ,Manuela75,33402.0,2.59
jGV24pn8rLE,christabelle28,78577.0,2.59
jH6aL7ipe1s,sSmOkeBLuNtSs,17072.0,2.78
jHS3CyuXf4w,theanusbrothers,10763.0,1.32
jK7OFfUYhQ0,wharf23rat,16260.0,2.9
jKZD7JDUtNU,YanniX11,29904.0,2.72
jLTsW44flK8,TaxCutContest,167504.0,2.79
jO3AMZgVz44,gybu,24616.0,2.71
jR_5caZypLU,zimalien,23180.0,2.77
jW0okmgxAmM,XtcRaver420,10940.0,2.47
jWM-560Zlnw,Sparkfx,14472.0,2.35
jWPQozCFG38,paulhupfield,12767.0,2.0
jXkncJKqxLM,ccrider474,16557.0,2.25
jYkMPVZZWt8,coaxc,11535.0,2.6
j_XFdUVbqxg,liechty,15029.0,1.97
jaAiWfVc-yA,EnsignSmith,13780.0,2.78
jatD6VKPjNM,chacha615,10474.0,2.75
jb8VH_nqapg,AndySamberg,35806.0,2.68
jbRJ3wXdAJI,polyatomic,15857.0,1.76
jfiJifnzdVo,Kafkanishian,10320.0,0.0
jgZFrXs06l0,BarronNevermore,12202.0,0.0
jhDFHz4yeyA,Assassina,10354.0,2.88
jjPiNqdArFc,borisOnline,17805.0,0.0
jjiOztO8ZgQ,bytezh,43163.0,2.81
jlC31JtpdME,tcookejm,11067.0,2.24
jlHMfeI5Uic,selosnoc,10950.0,2.87
jlV_ESABMsg,SsurTrebor,28249.0,2.78
jlfzfMxRYUc,giorgy8080,13662.0,2.17
jm50mz8yF-k,pglimk,30609.0,1.48
jmdraJddWSk,exoticsonroad,22832.0,2.87
jnb_nQWatYM,WhiteBoyPlease,46522.0,2.55
jo2zd8SzRT0,sammorykwas,11796.0,2.14
joIZHwmdcFs,findgr,21040.0,2.75
jowoH8LNn6Q,NoHoGirls,21137.0,2.65
jrOKAwSD_s8,srisecure,18379.0,2.83
jrTjakaAOOg,Nick588,18658.0,2.86
js5tdkoh2Yw,rockkk12348,40786.0,2.61
js9k2UYq7Yg,Navitronic,27353.0,2.4
jsR2h9VRuWM,laurbiee21,174197.0,1.88
jugfdx1NKrU,warnerbrosrecords,97553.0,2.42
jwhnmec-e1I,maracujasushi,51427.0,2.81
jx195VU516I,Popelka69,13121.0,2.5
jy7t_CZMePM,vindy1021,34624.0,2.48
jzowb0I90G4,Ghostx99,11568.0,2.07
k0FI82DOuxE,poopchat,86621.0,2.26
k2HCEedaTDM,CBS,58173.0,2.67
k2tXXcREWwI,dvdparvu,20948.0,2.86
k60xins2WlY,televisionremote,20164.0,2.05
k6HvYU2PZvE,freehkorg,40817.0,2.19
k6twf5DgVmw,MuscleHead570,16091.0,2.76
k7wWvf9qkE4,rocky6677,13278.0,2.85
k80TgzS37cA,BallaJ,12836.0,1.0
k95eSXwwnu0,willbling,109704.0,2.54
k9fkNJXK93w,barten123,11029.0,2.98
kC2C40Eil1A,ruffarooo,32394.0,2.15
kC7j5MdKfDk,EspritDuClan,93502.0,2.71
kCCpL0XPluo,thisisgoodshitttttt,10080.0,1.17
kDES--yOdZ8,nogreen8,23222.0,1.88
kEPHSifEA2w,920kun,11180.0,1.0
kF-pJmFNmlQ,spinix15,13621.0,2.16
kFF7hVlqUeA,cuylermayer,43767.0,2.81
kGiEUhytw1Y,PRO50,11900.0,2.6
kH4FKV14tMY,Grimli,12340.0,2.15
kIIIcCixk90,hamham1123,10337.0,1.0
kKan_DitDgg,TDLandFrenz,11168.0,0.0
kNEXr2mpaFc,Saracenkiller,25100.0,2.27
kOCoxuFQMiA,neocharlie,27712.0,2.93
kRo0Luk5ngc,Ainudil,24204.0,2.89
kSF9WmIaEdk,PowerRanger87,36577.0,2.84
kUO1iyrR5v8,casperjello,20570.0,2.52
kUqzrbk22pk,knishi24,1427307.0,2.65
kVgO7LoPNr8,AlternativeFuel,13435.0,1.82
kX8yri3K-Hc,jauger,12119.0,2.96
kYQCTML5VX8,rumikoh,358064.0,2.41
kYke8XyG26g,Luckystars413,11258.0,1.6
k_-kZe7KJwY,RegineSkrydon,24182.0,2.35
kaSQ-LNp9Nk,BlueRajah,107771.0,2.63
kbItxVVIYhw,clique11,11012.0,2.13
kbcsnkVo4C8,axde34,10256.0,2.12
kcWVSS7v1WI,rubakanth,11781.0,2.14
kdP23RSIBVE,hotsexyvideos,31531.0,2.0
kdPPIB2l-jY,oursours,28291.0,2.47
kdjTWgqqZIc,Pappaond,16506.0,2.82
ke9zrVrBl8k,TaraKP,37762.0,0.0
keUznsCVLX4,kingzero200,10525.0,2.46
kf5y-VHxqpI,posem,15300.0,2.37
kfLQhpK-Kik,k28gr,19538.0,2.0
