video_id,uploader,views,rating
6vot9QrZr_k,Lexxxy,569321.0,2.67
6xeNacahNI4,fazer55t,10483.0,1.74
6xgS1uuCEfA,BudThePatriot,10308.0,2.64
6zsYdc_BZ8M,cmxpunch,14617.0,2.68
7-0WuoMGS9I,zorz07,18006.0,2.0
7-aq7jk-JQ4,funny000funny,119020.0,2.49
701IrTZy7Vk,honeybelle89,25981.0,1.0
703BJCAfKC8,DejadelaisSEXY,416325.0,2.03
70_vTUs1WnE,jalutic,25263.0,2.81
73B1gE6u_7U,machikomituru,14083.0,2.75
73o1UIW6YP4,Cassix3,15735.0,1.39
74J8EfIDTX4,PenelopeTheDress,22612.0,2.68
74Zrdg8h3R0,TonyTexWatt,12690.0,2.38
74vKPxBo0oA,Ritalounet,23986.0,2.03
75Hq3KQrhjk,WeHoGirls,28726.0,2.88
776RKSnZJ7o,expertvillage,14350.0,2.47
777sfFj8IPo,ankarasokaklari,79686.0,2.88
77ZaewxEikI,donniedavies,58349.0,2.09
78fwkcq5WXo,Sp4wn,28371.0,2.87
79FOSVZiiGE,kartoffelbreisuppe,12166.0,2.81
79KjbOUgchc,xattahgirlx,16355.0,2.73
7A8DNWu2c5k,matgomad,17554.0,2.2
7CcYD92uHaU,zachdamaster,19079.0,1.4
7DBANG8S5Ac,bestclipssssssss,423898.0,2.07
7DkFPXiOnaA,zetrocace,11574.0,2.67
7E1jEawIJ6U,tracyj3996,73966.0,2.12
7F0gqHN1V_w,northstarloveme,108968.0,2.51
7FkRBUxwWw0,Beezel,229204.0,2.97
7G7zMJWEtBQ,psychopath10,10680.0,2.32
7IIMXZ8uq-g,caffepalermo,20108.0,2.54
7JvDHPbkuaY,mimibutterfly123,100247.0,2.26
7KkZZD5uE34,mkda,15174.0,1.0
7KoxwEhyv3k,heidilow,82170.0,0.0
7Kpa6G6hH7A,metallica2092,49793.0,2.63
7MGqv20HB_8,mdfk,13332.0,1.87
7NWIzHuRq3Y,toukopouko666,14640.0,1.44
7NX0km0LMOs,jfierro,23005.0,1.7
7O-8NzYHr80,XtremeTekno,16399.0,2.69
7QZePADFdkE,bbfancy,13948.0,1.86
7RINqpessIM,romankolb,17164.0,2.78
7RYS8BHIkuU,Scarface4lif,194042.0,2.95
7TJUd7h5TgM,DazGenetic,13211.0,2.25
7TP9tGkT93g,cinetreat3,14542.0,2.67
7T_OU4MtD6w,pspgadgetz,15242.0,1.89
7UNpR3OflGw,Oceanographic,14229.0,2.49
7UbxbLlMkmc,mrrivest,23021.0,1.79
7X033QUATXc,guiguox,74986.0,2.82
7XLt3Xwk3tQ,viper909909,11528.0,2.25
7YLT-xvMHuE,ericssonchan,41049.0,2.65
7Z4hmKw9KuE,science,11486.0,1.0
7_8UTwkWcPA,ownedx,18419.0,2.77
7ahbWJtW68k,onjipfonik,12818.0,1.93
7cZhh1YKJZs,sexyskittles,11109.0,2.7
7dptCM9_PQY,metacumbia,10130.0,0.0
7e76Cx-4auA,manding00,10003.0,2.67
7eOuJFVMKeo,lunkers,11424.0,1.75
7fueGjXjy6A,zehirlisarmasik,30510.0,2.0
7gq2aoXFrGY,NBC,122394.0,2.9
7iJ1YhdQu8g,brianstreehouse,188691.0,2.55
7iiwtUeCt40,crazyassvideos,25257.0,2.5
7jVMXnx97Cg,JohnnieTV,16443.0,1.64
7jmCMjcqtQQ,1234seb1234,65115.0,2.55
7jtLh62WPDY,jontweet,33115.0,2.88
7k9u9cH5tbU,ilmaio,73245.0,1.94
7kpZKUjPAhs,Blood4Dance4Life,24107.0,2.38
7lQaXm8aRos,sugarpacketchad,15651.0,2.93
7lkBk7TlFSA,Brody73,19741.0,2.02
7mhlG02WXNg,headcuter,53524.0,2.39
7mrSAYCr6U0,xranekx,31311.0,2.63
7oGa3zhdgRA,partyplaym8,83411.0,2.42
7pLFwUARhF4,XDViPeR,14683.0,2.93
7pzDGHNS9n8,metacumbia,15256.0,0.0
7qmw9zm1vQA,PhilosophyAndrewVids,14553.0,1.5
7sw6Vuj-BEo,MKLM,23729.0,1.62
7tL-SGdAcBo,REZN8,27612.0,2.97
7ta0obRIv6M,mexicanobpc,15766.0,2.87
7u93g20ecf8,TVTRecords,474417.0,2.75
7vMDG0pctUE,turkish,13672.0,2.29
7vl7K-dzNaQ,Renett0hoe,17688.0,1.71
7wAKQCJwySU,darkstardvd,17801.0,2.4
7xFFbfQgsow,SuzannaLeslie,16703.0,2.32
7xWaOuBnUE4,FLK,14391.0,2.48
7y0H30zcoHg,pschiavone,68665.0,0.0
7yOwcPRvPAM,walter541,67436.0,2.2
7zlQ44u6SkU,Bleach85,15629.0,1.86
80heQjdnUUA,twistedmetal3645,36746.0,1.74
81aoPgsUV1A,mustangdance09,20430.0,1.79
85qhbuhKq-I,ovelho,20825.0,2.08
89vLP0JHX3I,mamdooha,21422.0,2.97
8BXwYcm86Hc,erickvarela,13179.0,1.32
8Cyagt2yYTM,ironhaden,12297.0,2.15
8Dq6gVM2_Bk,ODDMANOUT,10335.0,2.38
8EPXJAdC_XU,masonstorm,14548.0,2.52
8G2Qt7K_V2M,mattheau,12355.0,1.87
8HBAy2RISow,sinister2k,247085.0,2.42
8JDzpNhXQiU,k3lly00,17197.0,2.78
8JeI9c_Luxc,lheureux,15690.0,2.25
8KmvwjnnBwM,mccainblogging,123555.0,2.12
8KvXy6ZGr-M,shannonkringen,12604.0,1.71
8LuW5T_vRws,lonelygirl15,67434.0,2.82
8M5ahx8bYOs,elijahford,50529.0,1.45
8ML-VY3v69k,uekiteru,43184.0,2.18
8NX5jmbwPyw,umbino,10301.0,2.26
8POe1LTJiPA,video555pod,20094.0,2.11
8QSlORS15Og,eddragonfly,10438.0,2.31
8TDK9ROWTzA,TilasHotSpot,68934.0,2.65
8Vnu_yiUzls,larfilms,26714.0,1.77
8VzY4ZfCutM,mrpregnant,87102.0,2.58
8Wo-Y5k9i2s,NoHoGirls,104210.0,2.32
8XC8v39f1JI,quildogg,23942.0,2.45
8XfQWEhD9as,jpcarter888,20114.0,2.5
8ZH2i93QjNc,crossmack,29643.0,2.86
8ctqn3977gE,kobesucksdeek,12043.0,2.3
8fJngxcVSEc,camsworld33,24293.0,1.84
8fqvEH__WqA,da1illestshortii,30455.0,2.5
8gVh_l7wgXY,adultktkr,39705.0,2.71
8gck_yAaQeE,BarGrillers,11974.0,1.95
8htEWgnJDIQ,Jumpman247,10063.0,2.62
8hurfBiyL_8,Piety,68227.0,2.42
8k3_gEsIgaM,pgiko,13071.0,2.64
8k5W3Niuwng,OnceForAll,28154.0,1.92
8l-6uAPYNyk,videodubbaDOTcom,23429.0,2.89
8mLm3FXcdoA,nogoodtv,139452.0,2.61
8mOnvw7WbjI,majicm9,15825.0,2.3
8mRY8xP2Wa4,zuccisame,79302.0,2.64
8mZfIuuCg_U,michelletvcloset,19907.0,2.64
8mefaCXZQzE,uekiteru,29998.0,2.75
8oCUnMDhY8Q,bunky213,10882.0,2.18
8oc4ppoJWc8,ukh001,10071.0,2.5
8pXrQ2aP2vo,Villapuuro,14541.0,2.18
8pY1kyIi8i4,DjLiLMasterPini,22225.0,2.33
8qQqaQEtb2w,sundancechannel,13939.0,2.77
8qWDPukEHog,shannonm75,11012.0,1.89
8qiXtASVhAk,money500,21500.0,2.73
8rEphleuX7Q,minihelicopters,21885.0,0.0
8szRQ5puPg4,valeriea616,10258.0,2.47
8wZd3QNMaHY,josiahcaine,106657.0,1.76
8x6JWHJ4h6k,nic19,13686.0,2.55
9-tMCVdTiek,bigboss0322,49497.0,2.38
90Ei8ue1gZw,Morgan820,34830.0,1.6
91fQTujZRCQ,whitewashed100,16408.0,2.42
91xi3Y7dvQk,siyun0401,14900.0,2.75
93NVQ7QBtb4,KSengage86,11089.0,2.89
93mzrUL0Jj8,sicNIRVANAjunkie,10407.0,2.73
94BH2DOTmes,iwanthotdogs,41147.0,1.68
94Zq0AfhCNI,MissxFamous,71807.0,1.64
96xWW6lDL_k,solb1,10562.0,2.83
98dnZG6DT20,KnightbeforeFilms,13910.0,2.02
999tdck12S8,zeroassolutoworld,12874.0,0.0
99_-bhpt4Qo,tristanobrien,33514.0,2.85
9Aq5KcMwI2o,inspi700,14860.0,2.5
9AxJ3eB4AC4,laurabaybee,52576.0,2.46
9B-FinONGPw,shadowbot09,10329.0,2.0
9B9WvrL6zUk,malmsteenbecker,33287.0,2.27
9BhNmWDFClI,guerillasphere,335216.0,2.78
9E7eiDwca2o,bozitow,24037.0,2.02
9EAOOJbyA5k,21ButRich,46518.0,1.85
9ERDMM1oDZQ,brianstreehouse,131776.0,2.46
9EkuZHMcfHc,RIPETV,13602.0,2.47
9FUbIAHmG4A,lilwagon,101841.0,2.82
9G7gq7GQ71c,WebbCampaign,338778.0,0.0
9HdtvbfTEGY,baltresca,139735.0,1.83
9JG634Lzi8k,keitarokeiaru,58722.0,1.46
9KNvJOSZFNw,justjeans08,10075.0,1.0
9LAza3NU4bw,mynorcc81,13600.0,2.67
9LpJ1HXrmMM,MeepGoEep,11979.0,2.64
9LyMegtN5bs,brianrikyo45,22065.0,2.35
9MzCdfiXgGU,s1gg1,19786.0,2.95
9N16YonSsbo,babynha,15591.0,2.13
9NGSrWKJT9o,doritoclock,30596.0,2.03
9N_E0sPK0KI,coopersmummy,111217.0,2.31
9PIV013Jd5s,kimclaud,20044.0,1.95
9Q1V0ZmcUTM,lilginabeena,15364.0,2.65
9QmtrRmI7pI,jahdofresh,20613.0,2.83
9RFXoupKDko,grcvoodoorush,26774.0,1.71
9WW5Q-qYf8s,blondxditzxlostx,12642.0,2.34
9YeTsN7fr7s,VM4STER,157884.0,2.24
9ZgtYZhbR1I,fetishfrenchmaid,104217.0,2.71
9_vSg5eX_4M,TeenHaley,107985.0,2.51
9awF3C0twd0,MisterBatu,13664.0,2.5
9bWLnufyJ2w,linked2,83981.0,1.31
9beV-uZOhWQ,barbun,13129.0,2.55
9cFcPHlnbew,ubasoldat,24240.0,2.28
9coBTYBzCrY,SilhouetteChico100,27257.0,2.66
9ctzhI0I0hQ,grad9204,41096.0,0.0
9dMD-qJBvp4,hanko2001,38760.0,1.83
9eFTNC0Vmn4,popoblank,97239.0,2.86
9eZcB7ZBMrU,garbagexhead,19941.0,2.7
9fRjvWCv2NY,monosodiumglutimate,111156.0,1.38
9fSBcF8k9U8,kingmanicd,12643.0,2.76
9fT_P8TXyXg,agentXbox360,11194.0,2.42
9gNqkiPg4hk,anYmagic,45867.0,0.0
9hnZwlhLjVU,bigtimmie,13337.0,2.9
9j-eaK_jkfg,capufo,14645.0,1.93
9jHKVo6S3Jg,jlfc123,21728.0,2.79
9js0dD8Kbrw,mrpregnant,182377.0,2.86
9k4WNQewd7w,LaurenandNichole,10979.0,2.83
9kSEfHKQvX4,yvesbibis,12447.0,1.84
9lDpjRVQfLs,viciousdinosaur,32669.0,2.61
9mKMz1clxzk,JournalLasVegas,122655.0,2.22
9n0QEKfixNE,abr0984,33964.0,2.73
9pXnq9OcFbU,sytrix14,14109.0,1.61
9rBcpBT0pJg,clickonchase,54972.0,2.29
9rXCsXEsD2Q,malachi25,16874.0,2.32
9rxBUuy-yuo,ahpro,48570.0,2.86
9sLVkzXdScY,lonelygirl15,404283.0,2.5
9teB3cgZGcw,rocoyo12,285705.0,2.69
9uEnHzls_HU,ChangeDaChannel,96098.0,0.0
9v6Psq732eo,DaSheep,13954.0,1.93
9vNIvc-vKtU,MondoRetardo,56233.0,2.96
9vi9Is5V0VM,wsphugo,93936.0,2.82
9wBp_ZoeKss,izioproductions,21040.0,2.74
9wWzmJInIdc,localdan,27265.0,1.83
9wYXS5Ca1K4,capicu001,11693.0,2.82
9wkY83_37p0,YURIKL,39302.0,2.37
9xPf0bgVpzE,angelaandrade,20594.0,0.0
9xUyhT69yas,martialarm,12036.0,2.62
9y4G-iCZr9U,whojumpshighest,20576.0,2.71
9z2z75LWMwU,infostationuk,11711.0,2.09
A-lRJ9O4Mbs,crazycharbel,14300.0,1.73
A01DV7TSTJI,ariapars,16121.0,0.0
A0HtTReGt08,ptrinh123,200972.0,2.24
A1bOLyhM0Qg,cakeofthepan,255044.0,2.71
A1y-0KII1Jc,casperjello,14110.0,2.84
A2HRAskGRaU,spetsnaz24,11946.0,1.78
A2yHOEdvAV8,6gemini5,10141.0,0.0
A55GIxojAOc,YHELOTHARLOL,18602.0,2.27
A5v6l9rzdR8,SpeczVaBabiiSoFiine,10507.0,0.0
A6EcdmRET1Q,lcweber,50696.0,2.73
A6OpJKmOEtA,javaman00,29049.0,2.89
A6gBv-FuABU,LiiLxDeGo,13944.0,2.16
A75V0cqPN-Q,sarcastic1valiance,11339.0,2.3
A75Yk9rwwT4,Kourosh8787,37107.0,2.57
A8iN-pN9gV0,Bananazone,13426.0,2.17
ABCO9u3P2Sc,mirwolf,90758.0,2.82
AD9fcU0mTKI,delonge208,16414.0,2.23
AEz1BYSKn5E,mertbadem,14791.0,2.54
AEzDwvlL8zs,sarajbegg,20978.0,2.66
AFAfUZgPZls,iluvsora,39319.0,2.7
AG6lHCr07WA,attitudevijay,81245.0,2.4
AG6lvAOy4-g,DaGovernor,10778.0,0.0
AGSA6U2fhug,stalvl,15014.0,2.42
AGfsO7Y34sU,ShadowDoubleX,24933.0,2.48
AK8g2GDvQpI,mrbolinho,11939.0,1.94
ALd76dIkO5o,smallsmale,19168.0,1.5
ANYYv585ApI,morningburstcontest,795127.0,0.0
AO569fN1NSw,SoloBoxer,11373.0,2.04
AOzEKM6flkk,ShoutFace,10102.0,2.73
APMGlhW6h2U,jonnystranger,14411.0,2.71
APQr0Awa7aU,tiburon8807,21701.0,1.52
APUQtEdQ6o8,xxxbroonxxx,12402.0,2.3
APtPF9elIXo,trumotocross23,10010.0,2.9
ASn3_j-DC9w,flamingice777,27444.0,2.33
AUV6b-J31GE,genevieveisthebest,62651.0,2.66
AWnhTJCvBVU,TheRunnerTrilogy,774475.0,1.36
AXQxj0bd9eI,SteveTParkin,14454.0,2.0
AXSPyDP8i3k,fanofbobcorker,28509.0,2.91
AYe7sgktum8,raspberryswirl,11516.0,1.57
AYgKNcHGqn0,Ritterby,28075.0,1.98
AbJLOlrZglU,iamjesusLOL,10057.0,2.78
AcAxUH7oS84,crazyboy2001,123480.0,2.96
AcndAam2rBk,sillylittleazn,12565.0,2.55
AeWLDibDZuY,chabomir,15951.0,2.85
AfUTe079C7Q,ayoubiscool,38807.0,1.42
Ahkyk-q4TYQ,watchtoybox,13550.0,2.89
AhvOja6QfkA,ee0r,10672.0,0.0
AiZ0kEmisJ4,drumminforev,13626.0,2.52
AjTjBPLRehE,jack2454,21414.0,2.73
Alw9qs6mCbU,cupidg725,31227.0,0.0
AmHoQZFHJ7Q,cheerysakura88,38564.0,0.0
AnOJqhn0-Zw,SexyBannanaFone,52873.0,2.52
AqNbEwUnutw,T2x,24155.0,2.29
Aq__rp3KnYU,lickon1968,20609.0,2.5
AqbzgCrZ-w4,gilooh,10654.0,1.4
AtH3D3tsj3A,rationalobserver,18417.0,2.16
AtSaDE9b9Hg,supervoff,21634.0,2.75
AwpdDeEnRYk,olcaycetrez,23797.0,2.6
AyLPeRZAOho,GarryGoodman,23160.0,0.0
AzuqOppE9GQ,arteducationffm,12220.0,1.8
B04ZdPZPJJk,garnethertz,12275.0,1.44
B0xEUD0vw_A,besturk,45606.0,1.41
B11id3gGfuo,kurobuta23,33832.0,1.8
B1L4gpBs24o,tombstoneonbigshow,14901.0,2.25
B2yePln0IZE,socialist63,11025.0,2.84
B3afSsQL0zY,appelepap,43440.0,2.67
B44pS_Hzapw,rookeracer,30174.0,1.61
B4DfXVgigcQ,piratebroadcast,58154.0,2.15
B55oGsK2PpI,errorMSX,17083.0,1.76
B7k61pQqWXg,QnZBKchic4Lyfe,18844.0,2.55
B8BXQn6yVcA,saragee,42518.0,2.98
B99wvrIoNSI,NYCSDancer,28289.0,0.0
BAYV76bXjd8,XAriz0naX,37220.0,1.53
BAfqLMiSHmc,guitarguy7170,20543.0,2.89
BBfFTBHWYpM,Ketchuppopsicle,23242.0,0.0
BCKAiU8DXZ4,Gabblack,198309.0,2.49
BDIOe_G_Dp8,keith918kid,24348.0,1.76
BEd6__zvocs,o0XBoaZX0o,10414.0,1.66
BH2PpU4qCFQ,EmilyElzbth,21304.0,1.65
BIUnvAFbsK0,Lumbergh,81077.0,2.18
BIZ2LJI12tE,video1478,76869.0,1.95
BJK6URKpnfE,elforotv,13447.0,2.83
BKnJqRQzj34,firebert25,10769.0,1.37
BLRCgS5NVxU,Nintendoo,23410.0,2.81
BPAhxpsYO_c,narimi1213,449398.0,2.49
BQmNrUHdZMA,yamazumi,24982.0,2.83
BR6SA6nO8OM,Harriscat,10001.0,2.51
BTuUlGRk_v0,ElOye,20385.0,1.5
BWm3Ullfufc,worshipper999,51591.0,2.85
BXSAs_rhVVI,MrVill,20799.0,2.1
BXfhCdaProA,Skirmy,10579.0,2.77
BY7875_rv1s,GreenpeaceVideo,22261.0,2.23
BZq49pK_jdE,kyoni,65388.0,2.38
B_0DkmHcz-s,AIDSmonkey88,27048.0,2.34
B_Ez7CmsYs0,hurube,11157.0,2.2
B_SHEyxXCEo,pulco,11334.0,2.0
B_TxzMUKwyc,chrisbornag,12485.0,0.0
BaNu5TF8jCs,Darcy1183,24986.0,2.92
BaXtobGm3yM,meokieng,11453.0,0.0
BcBiWmcsbq4,theDevilsAdvocate06,13664.0,2.52
Bd2EBr0PebQ,Eureca,18976.0,0.0
BeJY8Ok7b_k,ayvazg,18308.0,2.0
BhP-ut_z6Gw,hailbrickowski,29324.0,1.57
Bi7Ssu5cXtc,tskenyadoll,20276.0,2.38
BiZGT-mQuvo,emokidgonewrong,12084.0,2.04
Bl6modSk7bw,DMT3000,36635.0,2.68
Bm7XE75K41w,gansitoblue,18780.0,0.0
BnDdzsuoGRU,hirusai,16427.0,2.55
BtseStcR9ks,danovakid,25632.0,2.76
BuQzkfCJh9Q,phmaster,10288.0,2.38
BuUlb-ln2Wk,LightningSmoker,249367.0,2.73
BwZCjDDxFLc,trc2004,30394.0,2.57
BwkjFWd55zI,DARCwalkers,17762.0,2.78
BxUawcgEYj0,kk26,19615.0,2.4
ByLeOmfcLmw,Mygildedfantasy,48774.0,2.15
Bym4mtEM4VU,woodchuck250,15562.0,2.8
BysHeBPOYBY,themightymjd,30935.0,2.8
BzDJlqnQ_dc,Gluefullferrets,14010.0,2.66
C-5NEwDL2A0,Kevinrulez02,30266.0,2.42
C-Hl03Nw95U,frankgman2222,23369.0,0.0
C0HLcNyRTZc,EVIL0526,204405.0,2.75
C2D_1xa_5zE,patrickeudeline,19317.0,2.93
C3NHukWLKJA,AndrewLD,166918.0,2.58
C3y6mGyf1Hw,zzxppoppit,10667.0,2.9
C4ZQGhH3G7I,shibui901,32194.0,2.36
C5K1OWgOfOc,Bleicha,10155.0,2.25
C6BEAfqQgSQ,klumzy2202,12020.0,1.26
C9YzF1vYRV4,00kevin,26596.0,2.22
CAg4Ay74USw,PawLestrangre,70162.0,2.04
CDOghercJGg,EvolutionOfDanceKid,35263.0,2.79
CDs4Y3GAXjA,lfcman06,21393.0,0.0
CEgPR61b_9Y,Dali777,13997.0,2.93
CFPL4jxUM1k,princessuno,33273.0,2.24
CJYzUoCtGGA,Medsocial,16939.0,1.07
CJeYHOEOTx0,Meni69,34685.0,2.55
CLm_gszaaJk,james5371,11730.0,2.94
CM3xVIBmC_g,Flip4life4751,51079.0,2.09
CN5g2grBxiA,GingerAnne,21604.0,2.92
CNu3Rx9PX88,ervinmalicious,76977.0,2.17
COIEsOL1JQM,owenaojr,10778.0,1.4
COKy2VPPHX8,Roc25,11652.0,2.0
COY9z1xgXeE,tagima,36722.0,2.14
COZmqghIBu4,cacae,21626.0,2.61
CQNkjrG_WbY,rodrigom2,54762.0,2.77
CQO3K8BcyGM,TheHill88,3083875.0,2.22
CQlqD7D2Zf4,marketingalternatif,15876.0,2.75
CRxUS8ZoEi4,Danielbeast,384983.0,2.67
CS54Pfflr-0,Cyr1216,59128.0,2.49
CS6RJguM8DM,in2modeling,78199.0,2.95
CTcp_rmOVKk,mecanero,46718.0,2.32
CTqmwhXLTJ0,riorj2006,35625.0,2.42
CXXYNAlCnEA,crazynight44,17050.0,2.22
C_VEgzGnhO0,pcwrulez,15870.0,2.0
C_lPV9EJBTA,papuxi,48616.0,2.25
Caj_HIh6-d8,exoticsonroad,22879.0,2.55
CdykoFXsmiI,jynxi,17727.0,2.88
Cefnzh_gSDM,ILOVELITTLEKURIBOH,11811.0,2.22
CfAY-935adc,dyter07,10330.0,2.58
Cfj6Rd_dMT8,GovernorGirlieMan,19447.0,0.0
Cfyc3AVqVr8,luisluis182,38886.0,2.57
Ch8IZH3NgkU,RlGHTBACKatYOU2,13183.0,2.82
ChWI74E3Uzo,jujuju11,21097.0,1.93
ChiA5EvTBK4,SouthernBelleSammy,72367.0,2.16
CjjpvP5aWEg,xhanabellax,15006.0,1.79
CkuGfzNziBw,dragonforceofficial,31650.0,0.0
Clslj_1tBAM,melissastorn,32645.0,2.3
CpIWZbSM-10,paparazzia,18908.0,2.2
Cqsrq34qDyk,Hipowerhookupcom,103891.0,0.0
Cu2meN40CFA,toRRalbita,10646.0,2.86
CvYmVeM3rCY,Icec0ldbeeer,22310.0,0.0
CwQfS3gXTBc,scadk,27272.0,2.44
CwUPAFFRMns,VerizonWireless,1412312.0,2.69
CwcovHdQu94,belfort089,247257.0,2.64
CwlfJXhNXk0,LazyTuesday,102655.0,2.11
Cxji_-ISFjw,muminmanne,10918.0,2.79
Cy8hppgAMR0,insertkelseyhere,451752.0,2.37
Cz9R26tEcNo,asasddedee,24457.0,0.0
CzF19nfqQ6c,crazedsk814,23316.0,2.75
CzWPvAXXF5o,felinoel,12711.0,2.55
D-MW7IMiw0Q,clayvisage,14488.0,2.6
D-b5gaKXRos,pindehbora,23546.0,2.17
D-vjTTTbO7Y,VideoGENTE,34846.0,2.64
D0Xx4dPTiFw,bmx19899,48897.0,2.38
D0l4Pr15ycQ,jascione00,19116.0,1.59
D3g81jOqzpM,mlj16,17984.0,2.26
D5LlWlwwhJU,skoker13,57915.0,2.77
D6A4UYyP-Lc,jacobuku,37123.0,2.04
D6T7U0ocOE0,kristydragon,16618.0,0.0
D7IM7D53lR4,bryandakid2k6,27719.0,1.77
D9uwKUPq7wQ,quangminh1984,10559.0,2.8
DAeyC_7Ok-o,Kuntahkentay,10596.0,2.71
DBarrQPv_Q0,faeryvamp69,12033.0,1.62
DCKKpSSVmCA,Hermanubis,27728.0,2.0
DCZXAHDrOLw,blockbustera,40258.0,1.57
DFSRk2jeIZM,alirafat,161440.0,2.13
DGyo6k85TuQ,muchaka,10179.0,1.8
DH2f2LT7qzA,justcelebs321,10368.0,2.5
DI5Y18FpHyk,kelie929,21037.0,1.71
DKlqsimEexg,SWANTONMASTER,16781.0,2.65
DKrz62NDw3M,killatan,17693.0,1.57
DL36FZ5qDYM,ob2mail,27513.0,1.37
DLLAm-KQP3g,db298uk,10982.0,2.6
DLsSYBZdC7Q,ekofreshffm,16688.0,2.23
DOzfvtpwtbg,Crazychildsteve,13693.0,2.0
DPlUOOCqDoM,silent90,11452.0,2.0
DQg0JNaKeVM,lpxxfaintxx,434692.0,2.75
DRTTNwPDuec,impression2k6,739457.0,2.17
DUhlyG-0YM8,Asianjm,14425.0,2.85
DWGKHNcVYdE,Turcco,10030.0,2.47
DXH3HEw5OR8,zeppygorrila,11770.0,2.81
DY7Gj0Stj8U,myspaceit,12919.0,2.46
DYI14sEvVRg,RP14,15428.0,2.47
D_6lF5j1FIE,mikediggie,13787.0,2.18
D_nNUHNZsDo,TheSelfBiasResistor,11154.0,2.07
DaOAK2yqTP0,tightmuscle,26124.0,0.0
Db09X2-F7Tk,kvnkane,12668.0,2.8
DcHhgkFDms4,caroleessexgirl,103232.0,2.97
DcfAXt8ZYFs,walters80,10584.0,1.45
Ddx3ZxvejQU,BlackLegion,10324.0,2.46
DeIgLGUB_TY,bjorr5000,36164.0,1.7
DeVEBjT9NF0,rastaweb,38719.0,2.24
Df5xjUOcLlI,jayqu3,15739.0,0.0
DfdNVbN4GC4,richdiet,26709.0,2.4
DfoQX6-Gf84,yukiosaitoh,13103.0,1.0
DgzEdMsGOhw,SmegmaProduction,11699.0,2.88
Dh33QH2nl0g,trinitylinks,24584.0,1.73
Dm2q3dnOwqw,Constantine99999,58335.0,2.93
DmVExNtnepg,bastelj,21075.0,2.89
Dn6pAW7-6FA,JohnnieTV,10174.0,2.23
DnogQ9IWlP8,vonshin,18005.0,1.81
DoLGZwOJA7k,NemotoTakashi,11106.0,1.0
DoyevJhDOOg,mariocinquegrana,17352.0,1.88
Dpt_Ixu6q5o,gogo14,24764.0,2.26
DqFHMDz5-Mk,RunningFromSatan,10342.0,2.26
Ds8xSILYVAY,tyboi92,23609.0,2.35
DtqNSWSPQvQ,lheuz,10403.0,1.71
DuaDk_00zbo,GilB8s,10440.0,2.38
DvscuMvDJQU,daveyxafixhavock,11432.0,1.56
DvwJxgKZfIg,nypdcar1,12670.0,2.67
DvxZkny5_R4,gkullberg,25955.0,2.96
DzYaIq9FDRc,GetMoneyTV,234099.0,2.15
E-zCUjzDnXw,yofanda,13771.0,1.32
E0kQ_D4uQ50,joeyj123,14373.0,1.31
E0mJ69YzXuI,browna7,37134.0,2.62
E0v3fG5S2Uw,kekamdp,34693.0,0.0
E3O7rLMvaSM,hocman2004,23101.0,1.83
E3dpU-Zz_3o,calebleah,26604.0,0.0
E3oINYZW7VY,MeeMz705,51075.0,1.81
E528h3U3N4g,perkoff,10347.0,2.14
E56Ljtw1qwc,indiebear,81724.0,2.76
E6TIheefgAI,jiggafigga,13169.0,2.0
E7dZCl5mopg,smallsmale,49354.0,1.32
E7vd7DooQi0,kusultimate,11850.0,0.0
E9YTzenlQys,Batman3514,51774.0,2.55
EB0LpDCqyZY,carolinechampion,127847.0,2.46
EC3K6993RK0,Shadowcontheoriginal,12148.0,2.79
ECQI1Elc0Bg,rsolano60,14836.0,1.6
ECUzK2hdAA4,benwilcox16,29871.0,2.71
EDLiHlfAyQ8,BadBoyRecords,63959.0,2.45
EDjnYuVnqq4,incognnito,122079.0,2.25
EFJ1-VrnRPc,verypleasemeetyou,2476944.0,1.94
EH9t4AMQFrM,maGicKiD,12586.0,1.67
EHXD7crYtfs,milesprower86,19881.0,2.54
EPGZOi6T7sg,ExtremeCool,15677.0,0.0
EPttmLBmLuA,cartons46,10069.0,2.29
EQ1r0O90svE,Tiffany4206918,164551.0,2.48
ERsohg9e7RI,phonzo,106213.0,2.68
ERxo4swy6x8,gabry999,95595.0,1.89
ESZ92GZSsjo,capitanesdelespacio,14629.0,2.11
EUNSlbTU3Rg,liarliarpantsonfire3,64645.0,0.0
EWVhbVByTNQ,jenniferrachman,11798.0,2.0
EXjD-S0Bx_Y,oskkar20044,19582.0,2.67
EYeuQMQXJnM,magicianmarketing,37811.0,2.31
EYgNp0exo0Y,kevafi,68940.0,2.8
EZGEJPGK7Ec,wickedcHew,10134.0,2.2
E_G1pzvwbog,teambotter,16065.0,2.69
EaHuyyI4IpE,lonelygirl15,244831.0,2.79
EaU8YUvBcNo,jimmy0402678,24798.0,1.77
Eav769J2T-I,kolaios,11557.0,1.8
Ebt8V6N5CPw,codicam,10750.0,2.76
EcZftz86lMw,kasole,21382.0,2.33
EeB5jXRZSdM,RayTheFox,33413.0,2.19
Eet1Qwq-bDs,ParisHilton,167369.0,2.55
EhWFRTdrtYY,warsaint777,19381.0,2.5
EiMcCpQzPCU,JoshBarrina,11655.0,1.85
EiWj4vPYIfM,ArtificialAiming,10876.0,2.21
EjADPNtwgNY,RanDanproductions,15155.0,1.69
El7LO2iBGQ4,originalgangstas,24418.0,2.78
