video_id,uploader,views,rating
7FbqcjMIsI0,MikeHawkins,20489.0,2.75
7G1x6u7Lv88,rhymefish,66789.0,2.68
7GP1qtqJ5PM,N3st0n,19514.0,2.86
7I-AEaet5YA,giselleb,12905.0,2.27
7IdfX9M3GGk,peterol2618,14110.0,2.11
7J3xFL3BUBM,usa90277,51799.0,2.29
7NhByc2nGcQ,Ronsley,17781.0,2.57
7Q0rZ5lQnWo,fraptor22,28003.0,2.69
7QXlaq6Byto,nagaisan,30844.0,2.33
7Q_-KzxEnYY,yoda2088,18735.0,1.59
7SCP8Wm25Dw,Tri26,28705.0,0.0
7TG7DTOkU-s,atlasshrugs2000,38090.0,2.61
7UJn1K35WXc,cmxpunch,49231.0,2.54
7XGCkRGM6Y8,memberokkk,13581.0,2.4
7YZFiQmb1eY,12233455,11758.0,2.59
7ZJAXTS8iBk,jamqat,13572.0,2.09
7aJlLzoPW88,josiahcaine,12657.0,2.68
7bDlDbIKfLY,sk8forlife51,11596.0,2.05
7dS2fAToMKw,jakedwards,12369.0,1.49
7dxr4tZHhSw,romeoka,15305.0,2.4
7hXkZcjGkIQ,EnterKip,61863.0,2.45
7iPVx1Ju7sU,trashywilma,10395.0,2.8
7iYP9pLrGkg,etigoya,49400.0,2.66
7iaJiliHMyo,cmbot25,13910.0,2.29
7jfeBOrqXMo,thinkgman,14674.0,2.81
7kBxsG0zgKU,reallygoodband,11382.0,2.92
7kF_w3Xseyo,jociscool,22296.0,1.68
7k_PwEIjEKk,barukamura,16092.0,2.83
7lp8WFSL_04,NoHoGirls,13579.0,2.45
7mOc435IkD0,anwad1,114361.0,1.83
7m_fyI5CxAA,korenikime,149483.0,1.44
7ml_5ielKSU,CBsTube,10083.0,2.09
7nrpwEDvusY,redcodenl,19967.0,2.07
7pgNYJNt7mQ,polyutube,19133.0,1.89
7qGc2qGnMtw,moviebob,18769.0,2.28
7qP5kTQpOm8,dasjeffe,11166.0,2.63
7rED15Qm4Bo,MMASK,353907.0,2.23
7rbn__yLUGQ,elgroxo,11621.0,1.78
7sGKvDNdJNA,CEIdotorg,65371.0,1.69
7tOE2RuWr20,TerminalSoundExpress,24192.0,2.05
7u2mciaCDTs,renetto,39056.0,2.31
7wHj3kYPUcM,bobarse,14704.0,2.15
7wRZ2x9zbwk,ohmachinee,12780.0,1.31
7ws3Bq70abc,sakdig,15411.0,1.37
7xCqboz00dI,PhillFlash,68020.0,2.47
7xLYikvXLwc,FXDirt,58635.0,2.8
7xLpSo1056o,FunnySong,18684.0,1.44
7y6ipJ-3_90,erpichardo,15668.0,2.67
7zKN1xlxWf8,inuyashafan0,11899.0,1.77
7zWGss0Lg7w,lynzc88,11746.0,2.19
7znypYcn56M,xxcolo69xx,27108.0,2.41
8-0CU8NhZI4,VoteAcousticore,20077.0,2.54
80d1SC0zCy8,gurgledurr,39352.0,2.88
825mt98mLbY,mradio06,23636.0,2.17
82XjqxNGYy4,nattougadaisuki,39099.0,2.75
844vOjcCqX0,Rallyfan,10530.0,2.5
84j-CqmTKVE,yetivsgnome,58568.0,2.31
865RTr5gyTQ,kingzepplin,11053.0,2.93
86Fe6LICKKk,lonelygirl15,125061.0,2.77
86TO7XaiYBQ,xodevonteox,27273.0,2.96
88DwyG9naIc,madaxemanhiraka,15140.0,2.88
88gNJwy5iRw,arunds,19305.0,2.0
8AMbcxU6_TQ,DoctorMason,15609.0,2.24
8B7nHtPoMws,JackofDiamondz,11002.0,1.5
8Cgw014Lnp4,nilfm,13071.0,0.0
8CzBB0Zf4V0,RetartedKuriboh,12147.0,1.77
8H9epBNAFy4,S10pickup07,12315.0,1.46
8I4Nlt_nFL4,redrider4947,28271.0,2.85
8IfnWnzAPbI,jasonlewis1uk,24340.0,2.4
8J7z8aeqrbs,pnylund,23952.0,2.65
8JOzUrOdAcg,YeahMan87,34832.0,2.13
8K_Q-Yw7gKo,cwamsley,13301.0,1.68
8Ll0yqIt3hI,Ricklionhart,21782.0,1.32
8PuaIOkoFTM,vincentss,11186.0,1.66
8Q-rW1FZMX8,arkaic,23354.0,1.6
8Q2ta15AYaA,eastcstdreamin,22383.0,2.58
8SIp4AfWEf8,PoliticalHawk,23995.0,2.18
8Sjf4ELVeX8,thawk721,247647.0,2.15
8VPACOsJH0s,fmozes,34040.0,2.14
8VQWJxrYVqs,jrc0803,25413.0,2.72
8YST-azRAJ4,Tanny16,19270.0,2.75
8bx3EH1iydU,PounceTrounce,10601.0,1.77
8c1GGgXLepY,nissan,435576.0,2.68
8cOM1Bv2VLc,mathsieve,10399.0,2.0
8e0WjQjgWxk,nikeplus,85960.0,2.39
8eLWA2LgXZA,george78,27192.0,2.6
8eT5C4g9jMw,bumstar,25002.0,2.73
8eWcSuiHxQo,IJustWanttoWatch,19236.0,1.27
8fRETiUnblc,iY0UTUBE,40227.0,2.09
8gNqAdgLI4k,inf1691,14085.0,2.4
8h2wl-GU5BA,xgobobeanx,417623.0,2.8
8iN0tYqAI5M,oliversmith2,13005.0,1.79
8k2r_oibhrI,hoppelswat,25756.0,1.59
8kfOMIoCoX4,Fickx,10379.0,2.23
8lkygLwc5a8,Luv4Vi0lentThings,11115.0,1.84
8m1Z5egurCA,katsuzetsu,14490.0,1.4
8oQxdMrTNzM,reddkyd,21915.0,1.9
8ouhbYTg-4g,javishady,13797.0,2.64
8pCgkkgUflY,tamicalewis,14973.0,1.4
8pqVO1pKG_w,bobjefferies2839,12039.0,2.46
8pxC0WrN9lw,NeedToBe2007,11821.0,2.9
8pxNu-jDu38,robertobenitez,10966.0,2.18
8qMyXd7GW_E,lonelygirl15,193277.0,2.24
8rhKUbKu9uA,mehdi94420,94345.0,1.65
8u_RkjD8Tnk,chonglai,15306.0,2.57
8v9AYTWT88Q,yayiephat,21852.0,2.1
8w0YXrFlqJo,resonanceman,17452.0,2.54
8xF_3t43LWk,errorMSX,18927.0,2.28
8yAuxPz34sA,MikeHawkins,14197.0,2.09
9-e5ydXvugg,StupidShitt,21758.0,2.85
9-f_pFJoQVw,jim6656,10200.0,2.22
91FyYxIdmvQ,tijuanagringo,29826.0,1.37
94FUIS73ikM,stefxjill,13549.0,1.5
94KCGGfVOME,InspectorTose,10508.0,0.0
94pedWDI4jA,doseone,17817.0,2.48
95NDw-bTXyc,bossa200508,119987.0,2.39
95tVT2gTfBs,jwneff,10056.0,0.0
976GWo2fAKk,TripKings85,13353.0,1.17
97W0S9iWugk,SexyestJolinaExotica,34148.0,2.62
991t_Gewsko,Richardmeelo,10033.0,2.45
9Bg7jrAzirw,crixt,22325.0,1.73
9BsviK4-DuQ,jsm2727,15085.0,2.54
9C7YUU5Y_i0,zoodude34,14687.0,1.28
9CQf4zYJ2fY,whoisthatguy,10843.0,2.83
9CTtwwlXyXc,crocostimpy,16736.0,2.57
9CaVF5H9qS0,Horschtderdritte,10098.0,2.67
9D6kiLHi260,fearless1213,14036.0,2.25
9DKPXmEVtCU,Irena999,21076.0,0.0
9DwHty4jqGY,omega313131,11965.0,2.69
9FWBU0ehbGo,vdefense,10347.0,2.71
9HBqIIyetFw,frankgman2222,13771.0,0.0
9IQjJhnkRKE,FatMattFilms,13486.0,2.64
9LdiBOMuHOA,soundofspeed,17953.0,1.71
9UMvYzsL_zU,Lyriczsosick,10521.0,2.05
9UslQzNvNo0,Yelpex,11096.0,2.29
9YaQkze9YJg,djohn1986,40628.0,2.05
9ZgByNlIgwY,EllieBellie99,10593.0,2.13
9_OIiYl5bF0,arkainexxx,45015.0,2.83
9bfaA4DtEu8,imagineauto,21161.0,2.41
9cvS_-_6H-w,NoHoGirls,14727.0,2.82
9dcxOccsmEI,ozku94,22899.0,2.91
9dq-TkTivoM,p2proxtheworld,18650.0,0.0
9ej-G7pK_3o,Futuramaooy,11579.0,2.86
9h9P2lZXvp0,gbrownny,51681.0,2.67
9i6CocTiDKM,katsuzetsu,21993.0,1.25
9iqTBXFqn6c,seikohujii,10511.0,2.71
9l1p9XB83Ug,chebred,19319.0,2.26
9lQbOr_mJpE,thechriscorr,10571.0,2.41
9mvMQO96ZJg,imaginexthat,40955.0,2.79
9nkyWyUN098,broly318,30086.0,0.0
9odG4x-h91A,imjlkr,11076.0,0.0
9omVl5du3Vg,salkosman,27488.0,2.65
9omu-sMVPb0,stoneninja,73439.0,2.09
9quH6FMa5NA,Adams1104,10121.0,2.9
9r1_WHruQhc,Graankooglee,26305.0,2.1
9slqhx8MEGA,jovonhodge,25038.0,2.77
9uJJKttAFvI,ModestlyManda,16436.0,1.96
9vBhO0tcSOs,CBS,117657.0,2.57
9vWDAocKdZs,ladyboypink,15192.0,2.92
9vzjklQcTr4,crossmack,11276.0,2.74
9xKwB5PQqHU,46genc,31619.0,2.4
9xpdSCjyPpw,Danielrh905,11924.0,2.2
9zwbhAXe5yk,mcdcrook,25037.0,2.78
A-DYgWR_vhs,whatthefunkfilms,18859.0,2.8
A-U4uOz1_Jo,AboveAverageLobbyist,20978.0,1.81
A0SxMhwVkJ8,kensterdotnet,10844.0,2.89
A0UuWJ3P0_0,theflatworms,12110.0,2.6
A0Y3trpXCeM,sweatylesbians,73211.0,2.13
A0ZCwRVjqrI,nevrknw,11382.0,2.62
A0qm8_uUQ7E,RexThunder,14500.0,2.35
A1EIyYKZzYQ,homero152,38032.0,2.37
A1aK5epMWhc,BrokenCult,18250.0,2.73
A1vI0lYSKhw,TheNilesEdge,13205.0,0.0
A3rQu1N1bX4,Louistudent,25186.0,2.16
A7VkmK6SoAk,speedr27,24315.0,1.44
A8CDjP2LcHY,creightonjames,17919.0,1.24
A8KA-M5M8qI,Heering,33418.0,2.51
A8SYwvp3DQA,07chica,67016.0,2.11
A8zqeC1NLwc,mschaeffer99,41039.0,2.78
A9ER2wko6o4,arielxcore,17571.0,1.85
AAp8bL5TQow,minkco,18326.0,1.94
ADONVJ5Ei0I,xsonnyshesaidx,120376.0,2.64
ADWxp9Bpnas,quiknutz,22326.0,2.5
AEJeKaZOHys,pinkxopanties,48565.0,2.44
AFgyjti8U7M,blessel,11293.0,2.08
AJdkJoOFetg,fshot,40792.0,2.79
AJfNKutLRxY,rishistar,16324.0,2.86
AJjU0QbFmAo,ovunquesia,13931.0,2.56
AL1mBpScNu4,iY0UTUBE,17317.0,1.38
ALm8qZINAXM,lonelygirl15,158824.0,2.94
AODW-yJGFdk,ohsocait,13367.0,1.27
APNXV-2Vq9I,tiboudechou,14853.0,1.67
AQYyYyaMhX4,matt6399m,13539.0,2.69
ARc5y6PvpbA,generalkenobi97,24717.0,2.85
ASOhaQuJayU,heinz10,31004.0,2.75
AWWhySmtfi4,REINTERPRETER,84667.0,2.88
AXWz2uhpcX8,yunaP9,17645.0,2.51
AYxXxqY3hoA,janemcwhir,563147.0,2.66
AZXxkylTlE4,presenciacultural,46444.0,0.0
AZ_FhuyXpUM,ATOMC,17298.0,2.91
AZfKjcJz_JY,ucankusmedya,15967.0,2.2
A_9GoZ_WU10,Drennon,92811.0,2.82
A_pR_chINs8,bigzs06,16482.0,1.11
Aam1pDl8wnM,fugitivekind,1198882.0,2.25
AbXwwojncOQ,NouR,11184.0,2.9
AbsU_gImsZ8,crismiro,18087.0,2.94
AcFKm-2SCEk,nv21nv,33409.0,2.0
AcdnNs4rDJ4,djpolly77,132027.0,2.86
Ad3Jfg0AO9Q,viper200691,20872.0,2.57
Ad5uyNR8Ux0,thepaolo2000,14117.0,1.62
Adem4kOMhLA,cesty1020,24038.0,2.1
Aefp_Hehzaw,moorg,18117.0,2.46
Af7nqXUMH9Q,WhippingCensorship,44695.0,2.21
AfOPLifaeDM,mak155,36041.0,1.64
AfVSNnvDfc0,sebrules,50956.0,2.35
AhJUcK0yVjw,pigetstuck,27552.0,2.0
AjPkKx-iexk,fuieu21,15457.0,2.5
Ajkkd23MsjQ,Fikee1,39466.0,1.45
Al_FbZvYLho,chippie1977,20566.0,1.5
AnGQ6aGWnug,mgpapas,30428.0,1.28
ApRCTUFtAt0,quiknutz,25431.0,1.38
ApZJkIf2Yb8,cycleview,31320.0,2.58
Apmv04gRwPg,Vincent1975,23095.0,2.15
ArRo9BuBOT4,slygold,21897.0,2.83
Ars97eIOdqM,retsevas,27663.0,2.69
Arz1Ku_iluA,clamentine,481124.0,2.24
Atkv6DEKXG8,gamb1t,21942.0,2.5
AtnXntgYMVE,T00fy,12564.0,2.58
Aurnl145XjQ,kidoverb0ard,12442.0,2.46
Ausb44dfEls,MultimediaJay,11475.0,1.78
Avxa1AV_LeQ,CaptainComedy,10052.0,1.35
Ax9omKXr1no,srisecure,86729.0,2.96
AxS6-xIgirM,heidilow,15829.0,0.0
Axb1Ok05LIA,drpoker,40364.0,2.85
B-10Sm0JpAU,ossas81,26262.0,1.9
B0V-mUekBig,rt245,14201.0,2.33
B0vRJwIo68o,LeeLarkin,10288.0,2.72
B1aBrSpUN_c,LilMoNemo,35818.0,1.26
B55by_RZ630,yuhartik1,12958.0,2.86
B6STsERhm-o,CaribbeanBeauty10,40540.0,2.97
B7B16KREte4,lichtengel60,17401.0,2.17
B7ooOvZL5hw,i8Mark18,22084.0,1.51
B9PJXcFKmVg,yasinyildiz,27139.0,2.47
BBuqLpHrRHE,D2Dupes2007,15820.0,1.36
BE1vZaOtoeE,noizz,20966.0,2.72
BE8OFzK2k9g,dpclarke24,15405.0,2.7
BE97hjP24go,donkey1993,13034.0,2.73
BF4YdyUeSIk,Shadowtechnique,46099.0,2.46
BFFOx5Qqb48,cheerysakura88,35900.0,0.0
BFkWNCzO4Zw,bmgdroog,28016.0,2.13
BHLH8fIeNUs,wallyworld,65399.0,1.68
BHd78kWXEX4,rejones105,10900.0,2.64
BJtpMweh-B4,clarky17,12977.0,1.0
BKeXEObYwfs,shrees1013,10459.0,1.18
BLxamW3pbnE,kisstherings,189527.0,2.21
BM7s5RpyP1I,b727260,12394.0,0.0
BN4uSE5qGH4,magic17,19489.0,2.27
BNuWF7sldyA,Bagel22690,10180.0,2.81
BOXF5zdxOt4,tcescalante,95598.0,1.63
BPL1G__N1l0,marioluigi123,13820.0,2.4
BSoAsMULSr4,zndprophet,28461.0,1.28
BTRJFKyR1Rk,munkifartydarty,12325.0,2.0
BWT1ZubdE7o,l1a1m1o1u1n1t1a1i1n,62125.0,2.41
BXm60xtrQaM,nappusuta,10375.0,0.0
BaUPWzghook,bobd2h,24603.0,2.66
Baqlf8-Vrgk,annielower,14245.0,2.5
BcT9al8dF3Q,Mandinia,13737.0,2.5
Bd72IARm28g,bkcpisme,15943.0,2.9
BenPl1h8ap8,cutiepie22494,22314.0,2.82
BgInYAv-FzE,corgi37,25439.0,1.62
Bgrk8P9Y170,brianabanksporn,20726.0,2.09
BiJqMznDkjk,ChangeDaChannel,30353.0,0.0
BitqktxDX5c,WGPPP,43451.0,0.0
BlBf3Wqup18,rocknrollcraver,21139.0,2.33
BmA2W1ImAEQ,milehighharris,23662.0,2.7
BmrGsKke01o,NatLamp,28192.0,2.71
BnP-t-Z_o7A,v9a9v,157204.0,2.39
Bo0cm6LxBZw,shaun1804,10730.0,2.71
Bo1g4na2ktU,77jack77,15831.0,2.9
BoAQuVs4iPY,virginshaka,53658.0,2.67
BpZTi1kiIa8,weresmyass,12222.0,2.24
Bp_B2ga9oG4,psychorider,16791.0,2.3
BpsJXN7Ah8A,graciederf,10487.0,0.0
Bsi1Uo-m-p0,kelly0706do,10116.0,2.12
BuVyFZp-1p0,alensero,115588.0,1.75
BuvSb1x2JPs,pusanguy,18853.0,2.83
BvSqURQG_Zo,HxChris26,17122.0,2.45
BvZtrA8Jow0,heather02114,14931.0,2.03
Bw20d0COzlQ,xoEMILYx91ox,21369.0,2.82
BxE8ClWFsvc,shakirabonet,60343.0,0.0
Bxr1NAcVzSc,SpidermanMagician,46441.0,2.65
Bz_XANZo-4c,stealth7000,40859.0,1.92
C-Qy1m38fh4,lavastudios,20014.0,2.83
C0Nbi1qL3Ss,DePeut,85755.0,1.85
C0v1zKlOnqg,FHW99Klink,23235.0,2.09
C2fMPA0y9ms,chrisbarrett,113004.0,1.83
C46NYsGkZQo,watchman69,506152.0,2.96
C4OQrl1r7yg,zuperrayo13,24768.0,1.6
C5AZ6zWfETk,mynameiscaila,162846.0,2.59
C5ZWKpaWNSI,GTi,14028.0,2.73
C68qie7ncZ8,breatheasy7000,21638.0,2.96
C6HjexH5N8A,joymroach,63328.0,2.88
C6q0U85ooGk,cynicallytested,11450.0,1.67
C8SYrOHcSwk,danisonfire17,21888.0,2.62
CAJ9VAHFzoA,Me300,24141.0,1.95
CB3-9mCDroI,alexta,21385.0,2.33
CBWl-_IgjBs,learnsalsa,12304.0,1.42
CDO_JfRsW7A,moncher77,38686.0,2.58
CE9_sBZHu1E,yogamime,122502.0,2.41
CEPjV4_Jt7g,Iganinjaartist,11141.0,2.63
CHOMWNv7eD4,austinth,13542.0,2.14
CHnCPX0x1DQ,pririnman,10353.0,1.9
CJgb_4B1rnc,shaunki,12884.0,1.64
CJq-K2hp9rA,smurfsdabomb,11380.0,1.18
CL0nNDiH9RA,monosodiumglutimate,104685.0,1.68
CLQHIj3DIa4,salladshuvudcrew,85898.0,2.9
CMO4rX0gTK8,dtmcb,16626.0,1.47
CNDhbu9tFCM,JohnnySka,64627.0,2.83
CNOL2WPl-dc,bzaq,15580.0,2.8
CNXbGI9UXKg,Brentdunn,28454.0,2.52
CR6xv_2qgMs,saragubits,26851.0,2.4
CU9ZdYmxYoU,elliad,16399.0,2.25
CUo1oGYQUzM,iniia,11666.0,2.93
CXZHfIbqFnQ,thaifreaks,11184.0,2.4
CXdNfrV6KiI,how2getpoor,112630.0,2.73
CZuv-bRirAg,chenomathoscope,15455.0,2.06
CZzFNYt5F7g,spicyjz,17548.0,2.66
C_Lfp_mZEeo,TheResistance,19805.0,2.59
CaOKR9rcRfs,DamienJew,23442.0,0.0
CbK9oYf_OAo,leslieuk100,14525.0,2.79
CblGNcybNV0,MavLoronzo,14153.0,2.5
CbsxqzonyL8,Barbiegurl122,20548.0,1.48
Cd7tGJBrJj8,dollywood2,12885.0,2.69
CfVgmbIg2N4,blakeley,24478.0,1.88
CgLcRoe8MH0,alrightyalrighty,34741.0,2.94
Ck8wcg4_Bew,RileyJM,45464.0,2.78
CnvZqzD1dFw,AZiansensation,21223.0,2.72
Cnw-rNsc3GU,magic0418,173196.0,1.72
Cq2imqf8--8,TEFLONTVOFFICIAL,19357.0,0.0
Cq_dU9HSjc0,suchastud,15520.0,1.85
CvreRtCEYSo,viralstuff,45737.0,2.51
Cvthrkup9LE,funnyman222,70641.0,2.9
CwNn50O2iQs,SezDogg,44498.0,2.09
Cwa7TkR4hH0,evansactor,119203.0,2.51
Cx1H7-HhngE,consumerist,58458.0,1.64
Cx4G902nQVc,justinrudd,15508.0,2.5
CxlBZklF5dA,rcdv91,17363.0,2.52
D-5xH7mSMnA,adultswimdotcom,68633.0,2.84
D-BilO61NA8,Jimrock,20456.0,1.84
D0MqetXgAus,drboose,10670.0,1.55
D1kJKJ9i4zk,dumblond1876,22597.0,1.8
D2QB-5GlMuM,heguimaraes,176356.0,2.31
D2qmci7_Bk0,lauramals34,25605.0,1.62
D3MrnrAEhtM,ExPenSide,17104.0,2.0
D5ZlaVw4B68,arvuti12,10363.0,2.63
D8ASoVUqBn0,XtinaCUMSLindaPerry,15841.0,2.14
D8xtEG_136U,awscherb1,52436.0,1.97
DBeoi2sPjB0,cqsda1120,13920.0,2.76
DEBg6Rz3KXg,etrain4760,32398.0,1.88
DEynWFMow6g,MEasy0204,10650.0,2.43
DH3l4K6zEGU,dzgns,12299.0,0.0
DHbzQm6jPpA,SexyKuriboh2,29876.0,1.59
DHeUZM71P6s,Cogmaid,38265.0,1.34
DIJ0_RKxSYI,getoutofmyband,85570.0,2.89
DIf0SCvOke8,Proggo,24098.0,2.67
DIiTrfDKVGQ,gosia105,11767.0,2.83
DLP-zdeOQUA,btsmiles4u,17825.0,2.63
DMvGashlufg,chrissieimtv,17450.0,2.89
DNE2as-6Drc,PhazeOut,16024.0,1.82
DNJwPtmxy9s,MarioBrosCom,10846.0,0.0
DNZs0Uh7tYw,aturrr,46178.0,1.84
DO6viGGVgOk,Nitando,16573.0,2.15
DOVWhiqMjpM,jposemanuel,26610.0,2.67
DOibnjx00jA,JohnnieTV,11287.0,1.87
DPs-ccTeL6I,chrisinsiam,311578.0,1.9
DR1eU7wlrwg,drumeros,12900.0,0.0
DRwS1Pwy5pg,dholrhythms,11042.0,2.0
DS9vdoX3Ju0,akonan,16774.0,2.5
DXtvb2Upenc,Blaze1962,17692.0,0.0
DY_LlehreNc,canadianbiker245,16026.0,2.2
DZqc5dRIxZM,Badmofonl,104088.0,2.8
DaFXSGvg_bo,RobertMcCrazy,22075.0,2.78
DbOZL8sIpT8,T3Online,1352023.0,2.61
Dd-qjBZMtKg,ferrari350,49379.0,2.56
Dfo2qwWuT0Q,monosodiumglutimate,37582.0,1.41
DgRTY4nNOkI,breezie69,16654.0,2.65
Di3MULTRyxc,Azedmeer,11279.0,1.63
Di5Prs5r6Mc,NikkiResponseTeam,66020.0,2.31
DiB2OxSagko,jmhmedia,16890.0,1.0
Di_Jp_xvMbk,skeeterstix,26881.0,2.84
DjtOSwab5fw,robenhart,121491.0,1.96
Dl5sM3YTHTQ,Hakunamatata67,10495.0,2.4
Dld7hPwTHYo,demonickalfun,18673.0,2.56
DmXPdABOu1k,HayleanneD,22108.0,2.01
Ds6frkHmRJE,wudntuzlike2know,45654.0,2.33
DsCLbHVpVvg,firefly515,13399.0,1.78
DtY-nlE3Di4,filou13,14409.0,2.02
DtnZuqj60wM,Krooft,16682.0,1.58
DuFxA_Q_sDg,hw8459,10955.0,2.7
Dv4uw_Z3NiI,K9MTB,11614.0,2.44
DvGhvMgn1i4,ferdthefart,82676.0,2.18
DvTPeIFyVk4,xkillswitchxLionna,11204.0,2.62
DvbibYDdbe8,gwclinard,49220.0,2.04
Dxqu-qXRoCg,kmpc,17487.0,0.0
Dyd7KqTwzvI,CNateR,33391.0,2.78
DzN111fDYa4,Nephertary,12589.0,2.55
E0Xevnl5wR8,rugbee,23860.0,1.86
E2H3Ki0EE0k,nevamine,12357.0,2.92
E3GoUMAXZ30,iMarkers,15845.0,2.61
E4KV8VrhlQY,MaxKaos,13348.0,2.0
E6XTwGGBzEQ,ElTaita,13269.0,2.59
E7_HITKYlAU,anwad1,14684.0,2.24
E7y2lF4DyMc,dadada0509,12494.0,0.0
EBl3x_DZxzY,miclolord,20639.0,2.91
ECjNAmxrkDI,amckenzie,13204.0,1.53
EDKp70HfXYg,Pr0phetX,11536.0,2.0
EDPzP41UDKA,schacasu,10549.0,2.5
EGRirxKiyJ8,plaetzchen86,55056.0,1.27
EGZkrPPlLuI,thepaperboy,16423.0,2.6
EHDBQgeiFwY,po0lshark6,120921.0,2.33
EHwaFCJyRDk,sparklingamethyst,18126.0,0.0
EIlzEloTQxM,markKrap,93330.0,2.69
ELeOQLcEqd4,matmarleyrj,14001.0,0.0
ENh4hjLNVDA,superhumanjesse,13405.0,2.39
EOHulPK2kWI,sikamaru2007,14815.0,2.33
EORkckcdPAo,t0vAdobe,12321.0,2.57
EOc6wv9s1wA,brooke4ever,10955.0,0.0
EPJ7_3HfJk0,GoDaddyTV,13080.0,2.71
EPoM1K-qbG0,combine910,29013.0,2.39
EQ0Kn0OhDrI,dunkenud,13785.0,2.82
EQ2vH_4FCgY,nogoodtv,100715.0,2.92
EQfts5pfrdY,JohnnieTV,27504.0,2.08
ESnLFIoLBFo,MarinaBogdanova,20260.0,2.54
EUuUn9gPZ-4,tylermcgregor,15164.0,2.45
EUw-2VfOT4g,joe48182,24790.0,2.4
EV2IowMcSF0,kellietim,20713.0,0.0
EV3kE5B8y7U,brad7373,24423.0,1.96
EViFl3AMU80,DieReichen,11580.0,2.73
EY4Dp-WZwr8,fdelaunay,116166.0,1.59
EZjSG70HaRo,Drakortha,11641.0,2.83
EcRSPyuguNg,JunkieMetal,54919.0,1.55
EccFQAtLW2M,dereks123,47765.0,2.5
EdEUSAlbuf8,ktballer42,178210.0,2.14
EdRTSExmKP4,StudioZeeber,10384.0,2.26
EfjBYrkN6W8,e90post,28571.0,2.14
EgF4lMh7iA0,samsa3000,18927.0,1.44
Ehf3PwwMvU8,letigre10,35522.0,0.0
Ei5Ks-RPRPQ,cheerysakura88,32057.0,0.0
EidnQ-bXnkg,howardtuttleman,11679.0,2.11
Ej6qKk5l8cA,infostationuk,43329.0,2.52
EjW_TR1aUxg,philliphyrdo,24593.0,1.53
Ejat7Pxours,vincentngo135797531,21195.0,2.96
EjhQ1QMKlak,oresaikyoukami,10661.0,1.27
El7ZSTaF3tM,pistp,10099.0,2.71
El_yKr1ndK4,pavellima,10144.0,2.9
EpT--AsaQzo,inuzukakiba12,11889.0,2.69
EqF1pvNouA8,wbaproductions,10730.0,2.84
Esub4CaiLRQ,ClancyTehSock,42752.0,2.31
EtrCtu4_jJ4,SirHughie,19317.0,1.86
EwJdCSrvOuk,Zteve28,14510.0,2.85
EzUd3rDrZ_8,gizmodo,249169.0,2.74
F-8cAPdF_qM,Axelgrey,18584.0,2.19
F0uDXHxTVNQ,colintupper,10259.0,2.52
F54Zhagjmy4,tomhomvpro,18309.0,2.67
F5w5fWeBG8E,Goatherder,10138.0,0.0
F6YY53hOnJs,chu2cool,15620.0,2.64
F6jzHBQKAdE,monostereo,10289.0,2.19
F70SuAnN1kE,wallyflopper,80078.0,2.66
F8unUIY8gLU,GUYBLOGGINGdotINFO,48755.0,1.46
FAcLpC8E4h0,xXhellslayerXx,44482.0,1.7
FBCCGdR8ccA,Catalinaeva1,12635.0,0.0
FBWeBzjnBUM,hendrixsbf,26837.0,2.35
FClUTJNt948,skenzi,10220.0,1.67
FEFyxbuNT6A,pagillet,21750.0,2.58
FFjZrz3exCs,anacclaudiab,10788.0,2.96
FFzyRbfE9N0,SVTVonline,11075.0,2.9
FGcF8_S7ZIg,d0nald,324053.0,1.62
FGj2Gz8NjTk,EAInfinite,42532.0,2.83
FJfpYV9xQY4,OMALAKON,19657.0,1.6
FJujoh5Ec_g,salamiqueen,11156.0,2.5
FKKYRwQKoTM,CLIPADAY,33152.0,2.9
FKVOLgwogUc,journey64,10291.0,2.29
FLSV0EHT5dk,girls123,17878.0,1.97
FMD4CDapjjs,darkblade905,13658.0,2.14
FMHEaIyjTMc,k3yroze,14772.0,2.63
FRwxTa54mOk,TgirlQueensland,38921.0,2.79
FSExqEgUMoA,sdcalamity,14275.0,2.25
FUEUZPth3UQ,theinternalthe,46444.0,1.78
FVf8jvHyI9k,Diogogogo,568226.0,2.38
FVxn4R2ADxM,TheVak,11719.0,2.75
FWEKN6c0rYM,Micfri,37763.0,1.32
FXRaY4gUHqE,ddrricky,13654.0,2.88
FYI80DCRVME,smoof7,11770.0,2.6
FZQrzyjKe44,OmFgFFsWtF,10422.0,1.44
FZYiktnEhNg,TUNDRA35,21453.0,1.6
FZ_Ocz1V3O4,notchneed,58791.0,2.53
F_7H9PayWdE,adamflownemo,10676.0,2.21
F_jdDQ9lKi0,nipplash,23396.0,1.81
Fa30JqLjOdQ,YURIKL,26133.0,0.0
Faefd7iixxw,BeBeGoesWild,19053.0,2.73
FbHAHww37t8,ttcdr,159861.0,2.31
FbupybXGNoM,koelho27,13879.0,2.6
FdC39NBZpms,TXTTypingTube,19549.0,1.76
FeOiUdvJhs8,desi4ce,32396.0,2.36
Fej2MFYDT2A,kevinberry,14358.0,2.67
FfzHy-TarWg,segoleneenceinte,13190.0,2.95
Fg1l7BsCX0I,LJHaasis,11481.0,1.83
FlJ4J3VIfnE,cosmeticlover,12562.0,2.3
FlQFUR6Jm1s,emtrmv1,89596.0,1.58
FmQLiyLJcvg,dcni99a,18154.0,2.83
FmT3oyRUB_o,dysph,11117.0,0.0
